"Serial"	"datetime"	"Pre-PressfitLoad"	"AssemblyAngle"	"PressfitLoad"	"AdjAmount_1"	"AdjAmount_2"	"Flowrate"	"X1"	"Y1"	"L1"	"OilLeak"	"PartNo"	"EqNo"
202203220706108	2022-04-17 04:34:05	1.29	0.33	1.8	16.34	37.61	1071.6	1.1	-15.8	80.7	0	102	1
202203220706204	2022-04-17 04:34:51	1.7	1.1	1.8	13.2	40.24	1069.8	1.4	-17.2	77.7	-0.12	102	1
202203220706227	2022-04-17 04:36:09	1.5	1.03	1.8	18.82	35.58	1074.78	1.3	-17.5	78.7	-0.11	102	2
202203220706179	2022-04-17 04:36:21	1.72	1.12	1.8	19.28	34.47	1067.12	-1.7	-14.5	77.1	0.04	102	2
202203220706156	2022-04-17 04:40:29	1.81	1.07	1.8	12.76	41.29	1072.6	1	-14.6	78.6	-0.02	102	1
202203220706351	2022-04-17 04:47:06	1.7	0.5	1.8	15.85	36.71	1055.02	0.6	-15.5	75.7	0.19	102	1
202203220706374	2022-04-17 04:56:48	1.84	0.35	1.8	13.19	41.31	1075.21	1.2	-16.1	77.7	-0.03	102	2
202203220706326	2022-04-17 05:05:44	1.83	0.93	1.8	14.61	40.03	1074.66	-0.2	-15.4	80	0.02	102	2
202203220706132	2022-04-17 07:49:03	1.74	0.93	1.8	11.39	42.72	1061.98	1.6	-17.3	79.9	0.05	102	1
202203220706303	2022-04-17 07:59:23	1.85	1.29	1.8	13.97	40.78	1081.15	0.9	-14.6	77.8	0.19	102	1
202203220706107	2022-04-17 08:06:50	0.89	0.68	1.8	11.8	42.59	1072.69	1.3	-16.7	80.1	-0.05	102	2
202203220706375	2022-04-17 08:35:02	1.77	0.85	1.8	14.53	39.76	1066.6	0.7	-14.2	76.8	-0.01	102	1
202203220706254	2022-04-17 08:45:13	1.12	0.77	1.8	15.15	38.52	1074.61	0.6	-16.9	80.4	0.04	102	1
202203220706278	2022-04-17 08:57:59	1.66	0.67	1.8	16.62	39.09	1068.35	-0.8	-15.4	77.1	0.04	102	2
202203220706362	2022-04-17 08:58:48	1.66	0.78	1.8	15.15	39.49	1056.68	-1.2	-16.2	83	0.03	102	2
202203220706352	2022-04-17 09:27:43	0.95	0.49	1.8	15	39.36	1055.55	1.8	-17.5	79.9	0.09	102	1
202203220706327	2022-04-17 10:16:55	1.88	0.99	1.8	15.2	38.54	1067.15	0.5	-15.5	79	0.06	102	1
202203220706350	2022-04-17 10:38:48	1.7	0.61	1.8	15.5	38.87	1068.78	-0.2	-16.1	79.9	0	102	2
202203220706302	2022-04-17 10:41:17	1.82	0.86	1.8	13.81	40.07	1071.08	1.4	-17.1	79.7	0.04	102	2
202203220706279	2022-04-17 10:54:52	1.93	0.99	1.8	12.89	40.93	1064.16	1.4	-17.9	77.2	0	102	1
202203220706304	2022-04-17 12:13:03	1.84	0.84	1.8	12.97	41.26	1075.59	1.8	-16.9	81.6	-0.01	102	1
202203220706314	2022-04-17 13:50:49	1.8	1.34	1.8	16.06	38.61	1071.59	0.9	-15.1	77.5	0.06	102	2
202203220706255	2022-04-18 09:01:55	1.74	0.6	1.8	14.85	40.05	1078.08	1.4	-18	81.8	0.02	102	1
202203220706265	2022-04-18 09:08:26	1.8	1.17	1.8	15.12	38.72	1072.92	1.8	-14.2	77.5	0.1	102	2
202203220706253	2022-04-18 10:34:30	1.23	0.81	1.8	17.92	35.65	1063.72	0.3	-16.7	78	-0.05	102	2
202203220706376	2022-04-18 10:39:46	1.85	0.56	1.8	13.16	40.99	1073.95	1.6	-18.1	79.9	-0.01	102	1
202203220706338	2022-04-18 10:41:13	1.75	0.64	1.8	14.64	40.34	1078.9	0.5	-14.7	75.8	-0.03	102	2
202203220706363	2022-04-18 11:24:25	1.69	1.12	1.8	16.2	38.75	1061.9	0.6	-15.5	75.6	-0.05	102	2
202203220706280	2022-04-18 15:17:12	1.86	0.79	1.8	13.24	39.52	1056.29	2.5	-15.7	76.3	0.02	102	1
202203220706292	2022-04-18 15:23:44	1.79	0.67	1.8	13.74	39.4	1075.09	1.7	-19.3	82.8	-0.06	102	1
202203220706243	2022-04-18 15:31:14	0.98	1	1.8	15.43	38.93	1068.6	0.8	-16.8	78.1	-0.01	102	1
202203220706266	2022-04-18 15:32:23	1.96	0.4	1.8	13.97	40.86	1070.53	1.2	-18	80.9	-0.03	102	2
202203220706241	2022-04-18 15:37:18	0.73	1.01	1.8	12.94	41.91	1063.91	-0.8	-16.8	78.8	0	102	2
202203220706364	2022-04-18 15:42:57	1.75	0.66	1.8	15.55	38.41	1065.43	1.6	-14.3	74.3	0.14	102	1
202203220706339	2022-04-18 16:09:55	1.88	1.17	1.8	16.82	36.03	1062.41	-0.7	-16	77.7	-0.03	102	2
202203220706316	2022-04-18 16:33:58	1.89	0.61	1.8	16.12	37.74	1071.19	0.1	-22	87	-0.09	102	1
202203220706354	2022-04-18 16:34:09	1.31	0.76	1.8	9.82	42.58	1065.87	0.9	-14.8	76.9	0	102	1
202203220706377	2022-04-18 16:35:54	0.83	0.74	1.8	13.47	40.76	1056.66	-0.1	-15	75.7	-0.02	102	2
202203220706306	2022-04-18 16:54:07	1.61	1.22	1.8	14.84	38.71	1076.76	1.1	-16.9	78.6	0	102	1
202203220706329	2022-04-18 17:01:05	1.83	0.64	1.8	16.7	37.41	1064.2	1.4	-16.3	82.3	0.1	102	2
202203220706269	2022-04-18 17:06:18	1.65	0.67	1.8	16.7	37.89	1071.99	0.6	-15.2	79.4	0.01	102	1
202203220706291	2022-04-18 18:08:04	1.75	0.56	1.8	16.58	37.56	1080.72	-0.1	-15.7	77.3	0.01	102	2
202203220706378	2022-04-18 18:21:57	0.99	0.98	1.8	13.11	41.31	1072.34	1.9	-17.3	79.5	-0.07	102	1
202203220706330	2022-04-18 18:25:44	1.3	0.57	1.8	11.64	41.78	1069.6	-0.6	-17.9	79.9	-0.04	102	2
202203220706257	2022-04-18 18:26:06	1.7	1.14	1.8	16.25	37.69	1076.24	1.6	-19.9	84.7	0.02	102	1
202203220706305	2022-04-18 18:30:49	1.55	0.7	1.8	17.03	37.25	1053.69	-1	-17.5	79.4	-0.02	102	2
202203220706282	2022-04-18 18:35:48	1.29	0.8	1.8	12.24	41.58	1069.4	0.2	-15.8	78.5	0.04	102	1
202203220706353	2022-04-18 18:40:39	1.44	0.91	1.8	14.6	39.19	1067.68	0.1	-15.6	74.8	0.04	102	2
202203220706281	2022-04-18 18:41:47	1.59	0.72	1.8	18.66	35.4	1071.74	1.6	-15.8	78.5	0.04	102	1
202203220706379	2022-04-18 18:43:18	1.64	1.26	1.8	15.24	38.31	1069.29	1.1	-13.5	75.5	0.04	102	1
202203220706341	2022-04-18 18:44:02	1.67	1.25	1.8	18.1	36.57	1072.45	0.9	-15.4	80.2	-0.05	102	1
202203220706256	2022-04-18 18:46:05	0.92	1.09	1.8	14.25	38.74	1061.95	0.1	-17	79.7	-0.08	102	2
202203220706331	2022-04-18 18:46:43	1.63	0.85	1.8	13.65	40.38	1062.46	-0.5	-17.4	81.1	-0.01	102	2
202203220706283	2022-04-18 18:47:06	1.65	1.17	1.8	9.43	43.67	1070.82	0.1	-16.6	75.6	0	102	2
202203220706355	2022-04-18 18:48:35	1.36	0.9	1.8	13.28	41.09	1075.8	-0.2	-16	78.1	-0.1	100	1
202203220706293	2022-04-18 18:48:51	1.79	1.05	1.8	17.32	36.51	1074.12	-0.2	-16.5	80.9	-0.04	100	1
202203220706365	2022-04-18 18:49:03	1.79	0.97	1.8	14.93	39.28	1070.53	-0.5	-15.2	74.7	0	100	2
202203220706244	2022-04-18 18:52:06	1.42	0.75	1.8	16.26	37.85	1065.76	-1	-16.8	79.3	0	100	2
202203220706367	2022-04-18 19:04:35	1.63	0.6	1.8	17.49	37.1	1077.15	0.5	-14.6	74.6	-0.02	100	1
202203220706317	2022-04-18 19:05:53	1.9	0.68	1.8	18.19	36.96	1068.46	1.8	-18.5	81.7	0	100	2
202203220706307	2022-04-18 19:16:59	1.76	0.6	1.8	17.06	36.36	1075.16	0.8	-15.6	79.6	0.01	100	1
202203220706258	2022-04-18 19:17:33	1.64	0.55	1.8	14.72	38.73	1073.7	-0.2	-14.7	77.7	-0.02	100	1
202203220706268	2022-04-18 19:19:36	1.87	1.04	1.8	15.32	39.19	1076.98	0.9	-16.1	77.2	0	100	2
202203220706342	2022-04-18 19:20:03	1.58	0.54	1.8	14.69	40.6	1061.79	1.3	-15	76.4	0	100	2
202203220706319	2022-04-18 19:21:35	1.46	1.14	1.8	18.23	36.11	1076.14	1.1	-17.3	77.6	-0.08	100	1
202203220706294	2022-04-18 19:25:00	1.63	0.85	1.8	16.22	37.86	1074.58	0	-16.1	78.8	0.01	100	2
202203220706270	2022-04-18 19:26:14	1.67	0.49	1.8	14.71	39.95	1080.61	0.5	-14.8	76.3	0.05	100	1
202203220706343	2022-04-18 19:27:52	1.36	0.33	1.8	16.09	37.53	1048.79	0.6	-16.7	77.6	0.05	100	1
202203220706366	2022-04-18 19:30:19	1.54	0.73	1.8	11.19	41.92	1070.64	0	-16	75	0.13	100	2
202203220706295	2022-04-18 19:43:31	1.65	0.88	1.8	18.33	34.88	1068.34	1.5	-16.2	80.3	0.02	100	1
202203220706245	2022-04-18 19:43:57	1.07	0.63	1.8	14.74	39.88	1064.35	0.8	-18.9	81.6	0.01	100	2
202203220706381	2022-04-18 19:46:14	1.47	0.68	1.8	15.47	36.46	1072.42	0.4	-16.9	79.2	-0.01	100	1
202203220706356	2022-04-18 19:56:01	1.3	1.09	1.8	13.53	40.52	1076.18	-0.3	-14.3	76.9	-0.1	100	1
202203220706333	2022-04-18 19:58:00	1.68	1.04	1.8	15.13	38.95	1067.84	1.2	-15.3	76.3	0.02	100	2
202203220706246	2022-04-18 20:00:40	1.21	0.89	1.8	15.43	38.06	1078.07	0.7	-15.2	79.7	-0.11	100	1
202203220706271	2022-04-18 20:00:51	1.75	0.79	1.8	12	41.27	1062.34	-0.2	-19.1	80.6	0	100	2
202203220706285	2022-04-18 20:02:04	1.74	1.11	1.8	17.11	36.38	1061.23	-0.2	-15.1	77	0.06	100	2
202203220706380	2022-04-18 20:03:53	1.4	0.49	1.8	12.1	40.73	1062.7	-0.3	-15.6	75	0.04	100	2
202203220706308	2022-04-18 20:07:03	1.84	1.1	1.8	11.83	41.85	1072.38	0	-16.3	82.5	-0.01	100	1
202203220706309	2022-04-18 20:07:38	1.84	0.8	1.8	16.4	37.87	1075.12	1.5	-17.6	79.2	-0.06	100	1
202203220706259	2022-04-18 20:08:25	1.69	0.88	1.8	17.07	36.11	1074.32	0.5	-15.2	77.7	-0.06	100	1
202203220706332	2022-04-18 20:08:43	1.53	1.17	1.8	15.9	38.98	1066	1.5	-18.4	80	0.01	100	2
202203220706382	2022-04-18 20:08:43	1.68	0.91	1.8	15.84	38.26	1080.53	1	-16.8	77.9	0	100	2
202203220706344	2022-04-18 20:09:55	1.54	0.94	1.8	14.25	39	1061.46	0.4	-14.7	74.5	-0.04	100	2
202203220706284	2022-04-18 20:14:14	1.61	1.39	1.8	14.96	39.89	1070.49	0.7	-15.7	78.3	-0.05	100	2
202203220706334	2022-04-18 20:14:50	1.81	0.86	1.8	18.22	35.95	1060.94	1.1	-15.7	78.1	-0.1	100	1
202203220706358	2022-04-18 20:19:31	1.45	1.07	1.8	15.31	38.08	1060.62	0.4	-16.9	78.7	0.03	100	1
202203220706296	2022-04-18 20:20:46	1.71	0.71	1.8	16.04	38.44	1080.48	1.7	-17.2	80.3	0.1	100	2
202203220706247	2022-04-18 20:20:58	1.08	0.72	1.8	18.59	35.83	1057.06	0.3	-15.5	79.9	0	100	2
202203220706286	2022-04-18 20:23:02	1.75	0.63	1.8	10.51	42.04	1054.8	0.5	-17.7	78.8	0.01	100	1
202203220706370	2022-04-18 20:24:25	1.68	0.05	1.8	15.52	38.87	1066.53	1.3	-15.3	74.2	-0.01	100	1
202203220706272	2022-04-18 20:32:54	1.66	0.51	1.8	16.22	36.39	1076.59	1.3	-15.5	76.8	0.12	100	1
202203220706261	2022-04-18 20:58:19	1.76	0.42	1.8	17.03	36.99	1072.87	0.2	-16.6	81.2	-0.06	100	2
202203220706320	2022-04-18 21:04:48	1.54	0.6	1.8	17.84	37.14	1054.33	1.2	-14.7	78.9	-0.04	100	1
202203220706346	2022-04-18 21:06:18	1.59	0.97	1.8	15.85	38.83	1063.44	1.3	-15.6	77.5	-0.04	100	2
202203220706297	2022-04-18 21:06:21	1.78	1.01	1.8	18.58	35.14	1069.76	-1.3	-15.4	79.4	0.02	100	2
202203220706322	2022-04-18 21:07:06	1.7	1.17	1.8	17.23	37	1076.98	0.4	-18.6	82.5	-0.09	100	1
202203220706274	2022-04-18 21:14:31	1.87	1.2	1.8	15.64	38.88	1072.47	0.2	-15.4	77.1	-0.04	100	1
202203220706298	2022-04-18 21:22:31	1.78	1.25	1.8	13.31	40.07	1074.96	0.4	-16.4	79.1	-0.01	100	2
202203220706369	2022-04-18 21:25:54	1.64	0.78	1.8	14.16	39.21	1063.9	0.6	-15.9	75.1	0.01	100	1
202203220706336	2022-04-18 21:33:51	1.71	0.64	1.8	16.27	37.86	1072.06	1.1	-17.1	78.5	-0.03	100	2
202203220706249	2022-04-18 21:37:19	1.61	0.64	1.8	15.4	38.92	1073.51	2.6	-16.3	76.6	0.07	100	2
202203220706321	2022-04-18 21:37:51	1.68	0.82	1.8	16.91	35.76	1063.61	1.2	-16.5	77.8	0.13	100	1
202203220706359	2022-04-18 21:45:37	1.7	1.02	1.8	17.26	38.1	1060.96	1.1	-15.1	73.6	0.02	100	1
202203220706360	2022-04-18 21:48:04	1.55	0.96	1.8	13.81	39.57	1050.4	-1.2	-15.6	77.9	0	100	2
202203220706273	2022-04-18 21:53:45	1.75	1.1	1.8	11.4	41.98	1068.86	0.1	-14.5	77	-0.02	100	1
202203220706349	2022-04-18 21:55:28	1.63	0.97	1.8	14.98	39.32	1062.01	-0.1	-17.4	75.9	0	100	2
202203220706372	2022-04-18 21:57:20	1.6	0.73	1.8	16.1	38.01	1063.77	0.6	-15	74.6	0	100	1
202203220706383	2022-04-18 21:57:50	1.35	0.77	1.8	17.32	36.75	1062.53	0.9	-13.8	76.5	0.03	100	1
202203220706335	2022-04-18 22:05:42	1.67	0.76	1.8	19.18	35.17	1052.19	0.1	-15.1	78.4	-0.02	100	1
202203220706324	2022-04-18 22:07:26	1.84	0.75	1.8	14.25	38.67	1061.95	1.6	-15.2	74.7	-0.06	100	2
202203220706373	2022-04-18 22:10:03	1.72	0.54	1.8	15.07	38.21	1066.75	-0.4	-14.6	73.2	0.01	100	2
202203220706301	2022-04-18 22:11:23	1.87	0.61	1.8	13.58	39.91	1070.06	0.6	-16.7	78.5	0.09	100	2
202203220706276	2022-04-18 22:14:32	1.75	1.02	1.8	18.31	35.98	1079.65	0.4	-15.6	79	-0.02	100	2
202203220706325	2022-04-18 22:16:41	1.9	0.75	1.8	13.1	40.45	1074.13	1.4	-16.5	83.2	-0.03	100	1
202203220706252	2022-04-18 22:18:37	1.06	0.52	1.8	10.04	42.87	1062.95	0.4	-16.3	76.9	-0.02	100	1
202203220706277	2022-04-18 22:20:02	1.86	0.7	1.8	17.48	36.6	1069.6	-0.5	-18.3	80.1	0.01	100	2
202203220706495	2022-04-18 22:25:54	1.8	0.52	1.8	15.89	38.13	1074.34	-0.8	-16	75.2	0.03	100	2
202203220706348	2022-04-18 22:27:58	1.46	1.16	1.8	18.69	36.18	1069.9	0.6	-14.8	76.3	-0.01	100	1
202203220706519	2022-04-18 22:29:23	1.81	0.58	1.8	14.16	40.17	1056.28	1.3	-17.4	79.1	-0.04	100	1
202203220706471	2022-04-18 22:33:50	1.79	0.73	1.8	10.38	43.8	1058.77	0.6	-14.4	73.7	-0.04	100	1
202203220706300	2022-04-18 22:35:20	1.88	0.89	1.8	13.53	39.76	1077.03	0.8	-17.1	79.5	0.03	100	1
202203220706251	2022-04-18 22:36:41	1.05	0.72	1.8	12.78	40.86	1074.47	-0.4	-16.3	77.6	0.01	100	2
202203220706472	2022-04-18 22:41:14	1.81	1.14	1.8	13.78	40.84	1070.44	0	-16.7	75.3	0	100	2
202203220706447	2022-04-18 22:42:03	1.83	0.83	1.8	11.55	42.57	1063.38	0.4	-17.2	84.2	0	100	2
202203220706449	2022-04-18 22:45:07	1.5	1.03	1.8	14.26	40.7	1063.25	1	-15.6	74.3	-0.05	100	2
202203220706451	2022-04-18 22:52:09	1.66	0.78	1.8	16.21	37.57	1076.52	-0.3	-15.2	77.4	0.01	100	1
202203220706524	2022-04-18 22:55:15	1.03	0.5	1.8	10.22	43.56	1055.74	0	-15.9	76.1	0.19	100	1
202203220706403	2022-04-18 22:56:13	1.71	0.3	1.8	17.18	37.4	1066.76	1.3	-14.8	73.2	0.01	100	1
202203220706476	2022-04-18 22:56:30	1.56	0.81	1.8	12.86	40.18	1071.68	0.8	-17.2	75.6	0.11	100	1
202203220706413	2022-04-18 22:57:08	1.53	0.7	1.8	14.89	38.82	1068.59	-1.5	-16.9	79.7	0.01	100	2
202203220706401	2022-04-18 22:58:42	1.68	0.89	1.8	13.69	38.95	1054.67	-1.9	-14.2	75.8	-0.02	100	2
202203220706486	2022-04-18 23:02:34	1.51	0.71	1.8	12.06	42.05	1075.34	-0.6	-17.4	79.5	0	100	2
202203220706511	2022-04-18 23:04:24	1.57	0.41	1.8	14.36	39.64	1064.74	1.1	-14.9	78.2	0.01	100	2
202203220706427	2022-04-18 23:07:34	1.65	0.79	1.8	10.85	41.79	1064.59	0.5	-16.8	75.1	-0.03	101	1
202203220706488	2022-04-18 23:18:34	1.61	0.58	1.8	14.49	39.18	1053.61	0.6	-15.4	76.5	0	101	1
202203220706439	2022-04-18 23:19:54	1.66	0.7	1.8	12.77	41.19	1064.82	2.1	-14.5	75.6	0.1	101	1
202203220706512	2022-04-18 23:27:10	1.49	0.79	1.8	15.17	38.91	1067.51	0.9	-15	78.9	0.82	101	1
202203220706437	2022-04-18 23:29:32	1.66	0.81	1.8	21.02	32.76	1059.44	2.2	-18.8	78.4	0	101	2
202203220706463	2022-04-18 23:31:38	1.58	1.02	1.8	15.51	37.2	1049.33	0.1	-15.1	75.6	0.04	101	2
202203220706414	2022-04-18 23:37:56	1.63	0.84	1.8	16.55	36.88	1065.12	0.1	-15.5	76.6	-0.01	101	2
202203220706391	2022-04-18 23:38:21	1.26	0.95	1.8	13.61	39.82	1065.27	0.4	-17.3	80.4	0.03	101	1
202203220706464	2022-04-18 23:45:47	1.57	0.55	1.8	15.54	37.93	1071.96	0	-15.5	78	-0.02	101	1
202203220706205	2022-04-18 23:49:05	1.74	0.63	1.8	11.7	42.15	1049.6	1.9	-16.1	76.6	-0.05	101	1
202203220706487	2022-04-18 23:49:40	1.51	0.59	1.8	14.83	40.11	1084.15	-0.1	-17	76.4	0	101	2
202203220706415	2022-04-18 23:52:08	1.7	0.8	1.8	11.37	42.58	1057.96	0.3	-16	75.8	0	101	1
202203220706182	2022-04-19 00:31:42	1.8	1.17	1.8	11.47	42.08	1069.37	-0.8	-16.9	80.8	-0.01	101	2
202203220706501	2022-04-19 00:49:57	1.65	0.82	1.8	13.56	40.35	1056.11	1	-17.3	81.1	0	101	1
202203220706526	2022-04-19 00:54:50	0.76	0.59	1.8	10.96	42.64	1075.46	0.9	-15	76.8	0	101	1
202203220706478	2022-04-19 01:02:28	1.75	1.15	1.8	15.15	38.17	1074.06	-2.1	-17.4	79.1	0.02	101	2
202203220706502	2022-04-19 01:04:51	1.58	0.04	1.8	13.22	40.84	1060.52	-0.6	-16.8	75.4	-0.03	101	2
202203220706453	2022-04-19 01:05:47	1.74	0.99	1.8	11.37	42.84	1072.55	-0.8	-16.1	76.9	0.09	101	2
202203220706390	2022-04-19 01:05:55	0.83	0.77	1.8	16.41	38.34	1070.05	0.5	-15.4	78.1	0.01	101	1
202203220706429	2022-04-19 01:05:59	1.91	1.1	1.8	13.66	40.14	1060.9	0.6	-17.8	80.2	0.05	101	2
202203220706452	2022-04-19 01:06:05	1.7	0.81	1.8	12.77	40.37	1067.36	3.6	-15.6	75.1	-0.01	101	1
202203220706404	2022-04-19 01:14:06	1.77	1.15	1.8	14.37	40.58	1065.34	2.2	-15.5	73.7	0.1	101	1
202203220706525	2022-04-19 01:20:02	0.79	0.73	1.8	14.56	39.05	1062	2	-15.9	78	0.05	101	1
202203220706527	2022-04-19 01:20:40	0.78	0.77	1.8	14.2	39.95	1060.25	0.1	-15.3	78.1	0	101	2
202203220706479	2022-04-19 01:27:57	1.7	0.51	1.8	16.19	37.67	1066.55	0.3	-14.6	77	0	101	2
202203220706477	2022-04-19 01:37:40	1.75	1.16	1.8	10.98	43.45	1075.28	-0.4	-15.2	78.9	-0.04	101	1
202203220706489	2022-04-19 01:37:42	1.66	0.61	1.8	13.63	41.06	1064.01	-0.1	-18	79.3	0.06	101	1
202203220706430	2022-04-19 01:40:42	1.68	0.64	1.8	17.65	36.33	1062.12	1.3	-19.4	83.1	0.07	101	2
202203220706454	2022-04-19 01:43:14	1.49	0.39	1.8	17.53	35.94	1064.42	-1.3	-18.4	81.6	-0.01	101	2
202203220706428	2022-04-19 01:45:10	1.8	1.03	1.8	12.14	39.6	1053.6	1.7	-15.3	78.5	0.11	101	1
202203220706440	2022-04-19 01:46:29	1.64	0.54	1.8	14.76	39.14	1074.58	1.8	-15.6	75.5	0.15	101	1
202203220706392	2022-04-19 01:47:26	0.76	0.88	1.8	12.99	41.72	1059.12	-0.7	-19.3	81.3	-0.13	101	1
202203220706513	2022-04-19 01:48:11	1.57	0.72	1.8	14.35	39.99	1079.16	1.9	-14.7	77.6	0	101	1
202203220706515	2022-04-19 01:51:00	1.66	1.08	1.8	20.83	33.75	1061.24	-1.9	-15.8	76	0.05	101	2
202203220706406	2022-04-19 01:57:44	1.78	0.82	1.8	13.48	39.89	1068.97	0.2	-14.8	75	0.04	101	2
202203220706467	2022-04-19 01:59:04	1.78	0.83	1.8	13.07	41.09	1063.77	-0.6	-15.6	76.8	0.02	101	2
202203220706491	2022-04-19 02:01:52	1.67	0.8	1.8	18.83	34.58	1059.71	1.5	-19.3	79.7	0	101	2
202203220706418	2022-04-19 02:08:36	1.7	-0.45	1.8	15.94	37.99	1070.89	0.1	-14.7	73.5	0.02	101	2
202203220706416	2022-04-19 02:08:52	1.72	0.52	1.8	16.13	38.31	1063.71	1.2	-15.4	77.2	0.04	101	1
202203220706442	2022-04-19 02:08:52	1.83	0.73	1.8	13.76	40.24	1059.85	-0.1	-15.3	74.1	0.01	101	2
202203220706441	2022-04-19 02:08:57	1.73	0.91	1.8	10.71	43.21	1062.91	2.6	-16.5	76.8	0.08	101	1
202203220706394	2022-04-19 02:13:11	1.25	0.9	1.8	15.81	40.11	1079.09	1.2	-15	77.7	0.07	101	2
202203220706393	2022-04-19 02:14:42	0.81	0.9	1.8	13.76	40.35	1073.23	1.1	-15.4	79.7	-0.02	101	1
202203220706529	2022-04-19 02:21:46	1.76	0.84	1.8	14.53	38.25	1054.46	-1.1	-14.2	75	0.02	101	2
202203220706466	2022-04-19 02:21:55	1.76	-0.99	1.8	12.34	41.14	1070.86	0.5	-15.8	80.1	0.01	101	1
202203220706481	2022-04-19 02:28:10	1.78	0.99	1.8	15.93	38.23	1067.87	-0.9	-16.2	77	-0.01	101	2
202203220706505	2022-04-19 02:30:18	1.66	1.01	1.8	15.33	38.75	1070.77	-1.4	-17.1	80.9	0	101	2
202203220706504	2022-04-19 02:32:42	1.6	1.05	1.8	16.94	37.46	1063.47	1.1	-15	76.3	0.03	101	1
202203220706456	2022-04-19 02:33:28	1.65	0.65	1.8	16.45	38.36	1062.46	-1.3	-15.9	76.7	-0.02	101	2
202203220706455	2022-04-19 02:34:31	1.49	0.6	1.8	15.73	38.74	1068.42	1	-16.5	78.8	0.24	101	1
202203220706530	2022-04-19 02:40:09	0.76	-0.04	1.8	16.91	37.25	1047.02	2	-18.1	79.9	0.02	101	2
202203220706482	2022-04-19 02:40:20	1.76	0.72	1.8	14.1	42.15	1068.05	-0.2	-15.7	78	-0.04	101	2
202203220706408	2022-04-19 02:42:57	1.7	0.15	1.8	13.36	40.29	1067.04	0.9	-16.7	76.5	0.02	101	2
202203220706480	2022-04-19 02:43:21	1.7	0.6	1.8	16.62	37.55	1066.61	0.1	-18.2	83.2	-0.03	101	1
202203220706431	2022-04-19 02:45:04	1.77	0.67	1.8	12.04	41.14	1053.66	2.1	-17.7	77.8	-0.03	101	1
202203220706506	2022-04-19 02:50:29	1.61	0.37	1.8	14.22	39.21	1067.3	-0.1	-16.6	75.7	-0.01	101	2
202203220706433	2022-04-19 02:52:53	1.72	0.72	1.8	18.03	36.36	1056.44	0	-16.5	79.7	0.03	101	2
202203220706443	2022-04-19 02:59:02	1.71	0.63	1.8	11.55	41.55	1070.49	1.8	-15.2	77.2	-0.03	101	1
202203220706516	2022-04-19 02:59:53	1.52	0.39	1.8	14.56	39.71	1070.16	1.4	-17	79.1	-0.03	101	1
202203220706457	2022-04-19 03:08:37	1.8	0.88	1.8	12.48	40.21	1064.52	1.3	-16.7	77.3	0	101	2
202203220706518	2022-04-19 03:16:59	1.62	1.16	1.8	15.18	39.28	1057.97	0.1	-15.5	77.2	0.05	101	2
202203220706470	2022-04-19 03:17:07	1.81	1.08	1.8	13.74	40.44	1075.49	-0.8	-17.3	78.8	0	101	2
202203220706395	2022-04-19 03:20:59	1.01	0.8	1.8	15.18	39.39	1063.59	3.3	-15.1	75.7	-0.01	101	1
202203220706468	2022-04-19 03:23:21	1.69	0.67	1.8	13.75	39.92	1065.55	2.2	-16.5	79.4	0	101	1
202203220706493	2022-04-19 03:35:04	1.77	0.78	1.8	14.71	38.43	1054.14	1.8	-14.5	79.7	0.06	101	1
202203220706419	2022-04-19 03:39:37	1.68	0.85	1.8	17.65	36.79	1064.47	1	-16.9	75.6	-0.03	101	1
202203220706494	2022-04-19 03:40:35	1.79	0.81	1.8	13.05	41.11	1059.42	-0.9	-16	76.6	0.01	101	2
202203220706469	2022-04-19 03:42:27	1.72	1.05	1.8	16.78	37.35	1074.6	0.6	-14.2	75.1	0.06	101	2
202203220706517	2022-04-19 03:46:40	1.67	0.57	1.8	18.51	36.62	1060.38	1.3	-15.1	74.3	0	101	1
202203220706444	2022-04-19 03:58:02	1.69	0.97	1.8	15.27	38.74	1066.69	1.7	-14.1	75.2	0	101	1
202203220706445	2022-04-19 04:04:16	1.74	1.1	1.8	15.67	39	1055.55	1.1	-16	78.6	0.02	102	2
202203220706396	2022-04-19 04:06:24	1.47	0.8	1.8	14.9	38.72	1070.6	-0.7	-15	77.1	-0.12	102	2
202203220706664	2022-04-19 04:16:22	1.76	0.96	1.8	15.68	37.59	1061.51	1.5	-16.3	75.4	-0.08	102	1
202203220706665	2022-04-19 04:17:06	0.83	1.16	1.8	13.37	39.64	1066.32	2.4	-14.6	78.1	-0.01	102	1
202203220706617	2022-04-19 04:20:12	1.71	1.32	1.8	19.58	35.44	1052.09	-1	-14.9	77.1	-0.01	102	2
202203220706568	2022-04-19 04:21:53	1.8	0.35	1.8	15.89	37.73	1082.09	0.7	-18.1	81.4	-0.11	102	1
202203220706591	2022-04-19 04:23:42	1.88	0.63	1.8	15.27	38.58	1073.56	-1	-17.7	79.6	0	102	2
202203220706641	2022-04-19 04:25:44	1.35	1.28	1.8	15.13	39.16	1074.9	1.7	-15.7	76.8	0.12	102	2
202203220706666	2022-04-19 04:29:12	1.26	1.24	1.8	15.88	37.98	1040.75	0.7	-15.7	76.9	0	102	1
202203220706592	2022-04-19 04:30:24	1.86	0.41	1.8	14.2	40.42	1067.76	1.9	-16.4	79.4	-0.04	102	1
